Filename,Title,Artist,Album,Year,Genre,Rating,Grouping,Mood
\\Player\hd player\__TUJINA__\[2019] Darkthrone - Old Star\10. Duke of Gloat.mp3,DUKE OF GLOAT,DARKTHRONE,OLD STAR,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\[2019] Darkthrone - Old Star\11. The Key Is Inside the Wall.mp3,THE KEY IS INSIDE THE WALL,DARKTHRONE,OLD STAR,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 01 Unholy Black Balsam.mp3,UNHOLY BLACK BALSAM,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 02 True Power from Below.mp3,TRUE POWER FROM BELOW,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 03 Carpet Bombing Nazareth.mp3,CARPET BOMBING NAZARETH,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 04 A Dying God Hears No Prayers.mp3,A DYING GOD HEARS NO PRAYERS,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 05 Poison Grail.mp3,POISON GRAIL,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 06 Crematory Gates.mp3,CREMATORY GATES,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 07 Welcome the Night.mp3,WELCOME THE NIGHT,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 08 This Palace Built of Your Bones.mp3,THIS PALACE BUILT OF YOUR BONES,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 09 One Final Command.mp3,ONE FINAL COMMAND,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Arnaut Pavle\Arnaut Pavle - Arnaut Pavle - 10 For the Darkness of Our Hearts.mp3,FOR THE DARKNESS OF OUR HEARTS,ARNAUT PAVLE,ARNAUT PAVLE,2019,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\GERT\04-05-2019\01. The Descend.mp3,THE DESCEND,SERMON,BIRTH OF THE MARVELLOUS,2019,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\04-10-2019\02. Festival.mp3,FESTIVAL,SERMON,BIRTH OF THE MARVELLOUS,2019,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\22.1.2019\Astronoid -  A New Color.mp3,A NEW COLOR,ASTRONOID,I DREAM IN LINES,2019,METAL,2,,
\\Player\hd player\__TUJINA__\04 Bocksfuß.mp3,BOCKSFUSS,HORN,RETROGRAD,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Blaze Of Perdition\Conscious Darkness\1167422209.mp3,A GLIMPSE OF GOD,BLAZE OF PERDITION,CONSCIOUS DARKNESS,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Blaze Of Perdition\Conscious Darkness\3243468940.mp3,ASHES REMAIN,BLAZE OF PERDITION,CONSCIOUS DARKNESS,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Blaze Of Perdition\Conscious Darkness\3632971416.mp3,WEIGHT OF THE SHADOW,BLAZE OF PERDITION,CONSCIOUS DARKNESS,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Blaze Of Perdition\Conscious Darkness\4033969937.mp3,DETACHMENT BRINGS SERENITY,BLAZE OF PERDITION,CONSCIOUS DARKNESS,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Clown Core - Toilet 2018\07 The Area 51 Snack Bar Sucks.mp3,THE AREA 51 SNACK BAR SUCKS,CLOWN CORE,TOILET,2018,ELECTRO; DRUM'N'BASS,2,,
\\Player\hd player\__TUJINA__\Depths Above\Ex Nihilo\1.mp3,HERE AND EVERYWHERE,DEPTHS ABOVE,EX NIHILO,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Depths Above\Ex Nihilo\2.mp3,THE DESCENT,DEPTHS ABOVE,EX NIHILO,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Depths Above\Ex Nihilo\3.mp3,A PRAYER,DEPTHS ABOVE,EX NIHILO,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Depths Above\Ex Nihilo\4.mp3,EX NIHILO,DEPTHS ABOVE,EX NIHILO,2018,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\GERT\03-21-2019\02-Madder Mortem (nor)-2018-Liberator.mp3,LIBERATOR,MADDER MORTEM,2018-MARROW,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\03-Madder Mortem (nor)-2018-Moonlight Over Silver White.mp3,MOONLIGHT OVER SILVER WHITE,MADDER MORTEM (NOR),2018-MARROW,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\05 - Nothing Stirs.mp3,NOTHING STIRS,THE BODY,"I HAVE FOUGHT AGAINST IT, BUT I CAN'T ANY LONGER.",2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\07 Death Knell for a King.mp3,DEATH KNELL FOR A KING,SATAN,CRUEL MAGIC,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\1 Unknown.mp3,UNKNOWN,VOICES,FRIGHTENED,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\19.11.2018\05 A World Of Joy.mp3,A WORLD OF JOY,CULT LEADER,A PATIENT MAN,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\28.1.2019\06-Madder Mortem (nor)-2018-Far from Home.mp3,FAR FROM HOME,MADDER MORTEM (NOR),2018-MARROW,2018,METAL,2,,
\\Player\hd player\__TUJINA__\GERT\29.11. 2018\2 - Here Comes The Boom.flac,HERE COMES THE BOOM,RISE OF THE NORTHSTAR,[2018] THE LEGACY OF SHI,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\01 - Licence To Hate - Reflection Of Self Obedience.mp3",REFLECTION OF SELF OBEDIENCE,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\02 - Licence To Hate - Preparing For Departure.mp3",PREPARING FOR DEPARTURE,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\03 - Licence To Hate - Immune To This Brutality.mp3",IMMUNE TO THIS BRUTALITY,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\04 - Licence To Hate - Intruders Of My Essence.mp3",INTRUDERS OF MY ESSENCE,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\05 - Licence To Hate - Nonexistence.mp3",NONEXISTENCE,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\06 - Licence To Hate - Cleanse Thyself.mp3",CLEANSE THYSELF,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\07 - Licence To Hate - Tomorrows Broken Words.mp3",TOMORROWS BROKEN WORDS,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
"\\Player\hd player\__TUJINA__\Licence To Hate - Immune To This Brutality (Samozalozba, 2018)\08 - Licence To Hate - Limits Within The Shell.mp3",LIMITS WITHIN THE SHELL,LICENCE TO HATE,IMMUNE TO THIS BRUTALITY,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 01 Steel and Silver.mp3,STEEL AND SILVER,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 02 Warrior Queen.mp3,WARRIOR QUEEN,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 03 Outlive Them All.mp3,OUTLIVE THEM ALL,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 04 Hammerforged.mp3,HAMMERFORGED,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 05 Traitor's Gate.mp3,TRAITOR'S GATE,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 06 Salt City.mp3,SALT CITY,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 07 Blades in the Night.mp3,BLADES IN THE NIGHT,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__TUJINA__\Visigoth - Conqueror's Oath\Visigoth - Conqueror's Oath - 08 The Conqueror's Oath.mp3,THE CONQUEROR'S OATH,VISIGOTH,CONQUEROR'S OATH,2018,METAL,2,,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 01 Pharos.mp3,PHAROS,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 02 Sanity Ascend.mp3,SANITY ASCEND,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 03 Cloaks of Oblivion.mp3,CLOAKS OF OBLIVION,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 04 Drones.mp3,DRONES,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 05 Reborn into Demise.mp3,REBORN INTO DEMISE,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 06 The Yearning.mp3,THE YEARNING,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 07 This Barren Existence.mp3,THIS BARREN EXISTENCE,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 08 Seven Archons.mp3,SEVEN ARCHONS,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Eruption - CLoaks of Oblivion\Eruption - Cloaks of Oblivion - 09 The Prophet.mp3,THE PROPHET,ERUPTION,CLOAKS OF OBLIVION,2017,METAL; THRASH,2,SLOVENSKA,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\1. The First Movement.mp3,THE FIRST MOVEMENT,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\10. Save Yourself.mp3,SAVE YOURSELF,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\2. Uncharted.mp3,UNCHARTED,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\3. Grinding Teeth.mp3,GRINDING TEETH,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\4. Vortex (Interdimensional Spiral Hindering Inexplicable Euphoria).mp3,VORTEX (INTERDIMENSIONAL SPIRAL HINDERING INEXPLICABLE EUPHORIA,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\5. Fireworks.mp3,FIREWORKS,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\6. Contact.mp3,CONTACT,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\7. Power Overwhelming.mp3,POWER OVERWHELMING,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\8. Midnight Run.mp3,MIDNIGHT RUN,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\(2017) Worlds Apart [320Kbps]\9. Dead Plains.mp3,DEAD PLAINS,MAKE THEM SUFFER,WORLDS APART,2017,METAL; DEATH METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 01 Deviation.mp3,DEVIATION,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 02 The Weakness Deepens.mp3,THE WEAKNESS DEEPENS,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 03 Entering the Inner Shade.mp3,ENTERING THE INNER SHADE,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 04 Voice from Within.mp3,VOICE FROM WITHIN,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 05 Afflicted with the Plague.mp3,AFFLICTED WITH THE PLAGUE,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 06 Vomiting the Void.mp3,VOMITING THE VOID,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 07 The Flame of Self-Condemnation.mp3,THE FLAME OF SELF-CONDEMNATION,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Obsidian Mantra - Existential Gravity\Obsidian Mantra - Existential Gravity - 08 Wander of the Cursed Ones.mp3,WANDER OF THE CURSED ONES,OBSIDIAN MANTRA,EXISTENTIAL GRAVITY,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\01. Soul Sacrifice.mp3,SOUL SACRIFICE,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\02. Executioner's Tax (Swing of the Axe.mp3,EXECUTIONER'S TAX (SWING OF THE AXE),POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\03. Firing Squad.mp3,FIRING SQUAD,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\04. Nightmare Logic.mp3,NIGHTMARE LOGIC,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\05. Waiting Around To Die.mp3,WAITING AROUND TO DIE,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\06. Ruination.mp3,RUINATION,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\07. If Not Us Then Who.mp3,IF NOT US THEN WHO,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__TUJINA__\Power Trip\08. Crucifixation.mp3,CRUCIFIXATION,POWER TRIP,NIGHTMARE LOGIC,2017,METAL,2,,
\\Player\hd player\__SLOVENSKA__\Dethrone the Corrupted - Tetragrammaton.mp3,TETRAGRAMMATON,DETHRONE THE CORRUPTED,HD PLAYER,2016,METAL,2,SLOVENSKA,
\\Player\hd player\__SLOVENSKA__\Srd - Kupa trpljenja.mp3,KUPA TRPLJENJA,SRD,HD PLAYER,2016,METAL,2,SLOVENSKA,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\01 - Tundra Leach.mp3,TUNDRA LEACH,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\02 - Burial Bliss.mp3,BURIAL BLISS,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\03 - Boreal Fiends.mp3,BOREAL FIENDS,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\04 - Inbred Vermin.mp3,INBRED VERMIN,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\05 - Arctic Thunder.mp3,ARCTIC THUNDER,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\06 - Throw Me Through the Marshes.mp3,THROW ME THROUGH THE MARSHES,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\07 - Deep Lake Tresspass.mp3,DEEP LAKE TRESSPASS,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Darkthrone - Arctic Thunder (2016)\08 - The Wyoming Distance.mp3,THE WYOMING DISTANCE,DARKTHRONE,ARCTIC THUNDER,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Malignant Tumour - Fly High.mp3,FLY HIGH,MALIGNANT TUMOUR,THE METALLIST,2016,PUNK,2,,
\\Player\hd player\__TUJINA__\Malignant Tumour - Walk as We Talk.mp3,WALK AS WE TALK,MALIGNANT TUMOUR,THE METALLIST,2016,PUNK,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\01 - Heimkehr (Intro).mp3,HEIMKEHR (INTRO),MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\02 - Was auf Erden wandelt.mp3,WAS AUF ERDEN WANDELT,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\03 - Entgleise aller Menschlichkeit.mp3,ENTGLEISE ALLER MENSCHLICHKEIT,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\04 - Kein Licht.mp3,KEIN LICHT,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\05 - Rast.mp3,RAST,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\06 - Im Sterben vereint.mp3,IM STERBEN VEREINT,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\07 - Träume.mp3,TRÄUME,MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Mavorim - Discography (2016 - 2020)\2016 - Heimkehr (Demo)\08 - Aufbruch (Outro).mp3,AUFBRUCH (OUTRO),MAVORIM,HEIMKEHR,2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\01. Ze Szczytów I Z Toni.mp3",ZE SZCZYTÓW I Z TONI,WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\02. Wolanie Z Granitowych Twierdz.mp3",WOLANIE Z GRANITOWYCH TWIERDZ,WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\03. Ja, Wiatr.mp3","JA, WIATR",WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\04. Gdzie Wiatr Tka Makatki Nocy.mp3",GDZIE WIATR TKA MAKATKI NOCY,WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\05. Na Lanskam Jyziorze.mp3",NA LANSKAM JYZIORZE,WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Wedrujacy Wiatr-O Turniach, Jeziorach I Nocnych Szlakach--tBtJ--2016\06. U Stóp Sniacego Króla Tatr.mp3",U STÓP SNIACEGO KRÓLA TATR,WEDRUJACY WIATR,"O TURNIACH, JEZIORACH I NOCNYCH SZLAKACH",2016,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Abigail Williams - Lost Communion.mp3,LOST COMMUNION,ABIGAIL WILLIAMS,THE ACCUSER,2015,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Abigail Williams - Path of Broken Glass.mp3,PATH OF BROKEN GLASS,ABIGAIL WILLIAMS,THE ACCUSER,2015,BLACK METAL,2,,
"\\Player\hd player\__TUJINA__\Abigail Williams - Will, Wish and Desire.mp3","WILL, WISH AND DESIRE",ABIGAIL WILLIAMS,THE ACCUSER,2015,BLACK METAL,2,,
\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\01 Intro.mp3,INTRO,CASPA,500,2015,ELECTRO; DUBSTEP,2,,
"\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\02 Drum Stick Lick (feat. Beenie Man, Klashnekoff & $pyda).mp3","DRUM STICK LICK (FEAT. BEENIE MAN, KLASHNEKOFF & $PYDA)",CASPA,500,2015,ELECTRO; DUBSTEP,2,,
\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\05 Mad Man (feat. Riko).mp3,MAD MAN (FEAT. RIKO),CASPA,500,2015,ELECTRO; DUBSTEP,2,,
\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\11 Foundation Dub.mp3,FOUNDATION DUB,CASPA,500,2015,ELECTRO; DUBSTEP,2,,
\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\12 London to Atlanta (& Mayhem).mp3,LONDON TO ATLANTA,CASPA,500,2015,ELECTRO; DUBSTEP,2,,
\\Player\hd player\__TUJINA__\Caspa - 500 (2015)\13 Tomorrow (& Emalkay).mp3,TOMORROW,CASPA,500,2015,ELECTRO; DUBSTEP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Big Love.mp3,BIG LOVE,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Born to Love You.mp3,BORN TO LOVE YOU,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Crazy Bout You Baby.mp3,CRAZY BOUT YOU BABY,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - I Am Family.mp3,I AM FAMILY,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - I Been Hoodood.mp3,I BEEN HOODOOD,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - I Keep Things Running.mp3,I KEEP THINGS RUNNING,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Seven States Away.mp3,SEVEN STATES AWAY,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Shackin Up.mp3,SHACKIN UP,DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
"\\Player\hd player\__TUJINA__\Deb Callahan - Sweet Soul 2015 (Jamal The Moroccan)\Deb Callahan - Slow as Molasses, Sweet as Honey.mp3","SLOW AS MOLASSES, SWEET AS HONEY",DEB CALLAHAN,SWEET SOUL,2015,POP,2,,
